0.602495 0.003047 1.053649e-03 7.266275e-05 
0.608590 0.003047 1.127792e-03 7.266275e-05 
0.614746 0.003078 1.090236e-03 7.566390e-05 
0.620964 0.003109 1.156275e-03 8.088437e-05 
0.627246 0.003141 1.079424e-03 7.162945e-05 
0.633590 0.003172 1.126218e-03 6.512705e-05 
0.639999 0.003204 1.136846e-03 6.984468e-05 
0.646473 0.003237 1.047444e-03 6.574005e-05 
0.653012 0.003270 1.166157e-03 5.328552e-05 
0.659618 0.003303 1.206277e-03 4.704994e-05 
0.666290 0.003336 1.171561e-03 4.829196e-05 
0.673030 0.003370 1.123960e-03 5.395167e-05 
0.679837 0.003404 1.039899e-03 5.688187e-05 
0.686714 0.003438 1.195557e-03 5.283979e-05 
0.693660 0.003473 1.112892e-03 4.477687e-05 
0.700677 0.003508 1.207213e-03 3.824458e-05 
0.707765 0.003544 1.168999e-03 3.480915e-05 
0.714924 0.003580 1.161435e-03 3.302337e-05 
0.722155 0.003616 1.153453e-03 3.060764e-05 
0.729460 0.003652 1.161467e-03 2.788055e-05 
0.736839 0.003689 1.174662e-03 2.589637e-05 
0.744292 0.003727 1.140965e-03 2.473435e-05 
0.751821 0.003764 1.166162e-03 2.429912e-05 
0.759426 0.003802 1.143391e-03 2.466665e-05 
0.767108 0.003841 1.159019e-03 2.588963e-05 
0.774867 0.003880 1.161816e-03 2.768320e-05 
0.782705 0.003919 1.140160e-03 2.973785e-05 
0.790622 0.003959 1.165079e-03 3.060733e-05 
0.798620 0.003999 1.152600e-03 2.801651e-05 
0.806698 0.004039 1.146879e-03 2.400292e-05 
0.814858 0.004080 1.176265e-03 2.106565e-05 
0.823101 0.004121 1.167306e-03 1.993422e-05 
0.831426 0.004163 1.160436e-03 2.139460e-05 
0.839837 0.004205 1.167383e-03 2.562897e-05 
0.848332 0.004248 1.113808e-03 2.793409e-05 
0.856913 0.004291 1.144662e-03 2.401280e-05 
0.865581 0.004334 1.138250e-03 1.955439e-05 
0.874336 0.004378 1.154779e-03 1.938296e-05 
0.883181 0.004422 1.146962e-03 2.382205e-05 
0.892114 0.004467 1.131460e-03 2.537825e-05 
0.901138 0.004512 1.123907e-03 2.031804e-05 
0.910253 0.004558 1.163526e-03 1.732710e-05 
0.919461 0.004604 1.167403e-03 2.081572e-05 
0.928761 0.004650 1.196083e-03 2.362211e-05 
0.938156 0.004697 1.162182e-03 1.915367e-05 
0.947646 0.004745 1.142223e-03 1.629858e-05 
0.957232 0.004793 1.160344e-03 2.118646e-05 
0.966914 0.004841 1.172324e-03 2.204817e-05 
0.976695 0.004890 1.152900e-03 1.612853e-05 
0.986574 0.004940 1.182360e-03 1.675918e-05 
0.996554 0.004990 1.147547e-03 2.091310e-05 
1.006634 0.005040 1.175859e-03 1.744650e-05 
1.016817 0.005091 1.128478e-03 1.454036e-05 
1.027102 0.005143 1.137312e-03 1.984887e-05 
1.037491 0.005195 1.129822e-03 1.854141e-05 
1.047986 0.005247 1.186095e-03 1.349408e-05 
1.058587 0.005300 1.206934e-03 1.824386e-05 
1.069294 0.005354 1.160566e-03 1.833009e-05 
1.080111 0.005408 1.142071e-03 1.283758e-05 
1.091036 0.005463 1.180519e-03 1.667256e-05 
1.102072 0.005518 1.158873e-03 1.745126e-05 
1.113220 0.005574 1.157738e-03 1.232678e-05 
1.124481 0.005630 1.179814e-03 1.578530e-05 
1.135855 0.005687 1.160114e-03 1.678699e-05 
1.147345 0.005745 1.155869e-03 1.189110e-05 
1.158950 0.005803 1.164435e-03 1.530655e-05 
1.170673 0.005862 1.128631e-03 1.629031e-05 
1.182515 0.005921 1.152363e-03 1.154804e-05 
1.194477 0.005981 1.145771e-03 1.505937e-05 
1.206559 0.006041 1.156806e-03 1.586618e-05 
1.218764 0.006102 1.169748e-03 1.123181e-05 
1.231092 0.006164 1.170512e-03 1.471401e-05 
1.243545 0.006226 1.171335e-03 1.556773e-05 
1.256124 0.006289 1.173085e-03 1.109195e-05 
1.268830 0.006353 1.145018e-03 1.434465e-05 
1.281664 0.006417 1.168774e-03 1.551753e-05 
1.294628 0.006482 1.161841e-03 1.118882e-05 
1.307724 0.006548 1.148309e-03 1.377661e-05 
1.320952 0.006614 1.167337e-03 1.559088e-05 
1.334314 0.006681 1.137943e-03 1.159625e-05 
1.347811 0.006748 1.152986e-03 1.288931e-05 
1.361444 0.006817 1.157659e-03 1.573142e-05 
1.375216 0.006886 1.153747e-03 1.260261e-05 
1.389126 0.006955 1.126957e-03 1.185462e-05 
1.403178 0.007026 1.164636e-03 1.595481e-05 
1.417371 0.007097 1.172451e-03 1.467377e-05 
1.431708 0.007169 1.164124e-03 1.137456e-05 
1.446190 0.007241 1.170467e-03 1.435043e-05 
1.460819 0.007314 1.134282e-03 1.620596e-05 
