0.602495 0.003047 1.143446e-03 6.917807e-05 
0.608590 0.003047 1.262430e-03 6.917807e-05 
0.614746 0.003078 1.232906e-03 7.202287e-05 
0.620964 0.003109 1.172114e-03 7.685560e-05 
0.627246 0.003141 1.216147e-03 6.830795e-05 
0.633590 0.003172 1.200125e-03 6.253152e-05 
0.639999 0.003204 1.109248e-03 6.734594e-05 
0.646473 0.003237 1.262127e-03 6.363115e-05 
0.653012 0.003270 1.172927e-03 5.180509e-05 
0.659618 0.003303 1.222734e-03 4.593941e-05 
0.666290 0.003336 1.192930e-03 4.721674e-05 
0.673030 0.003370 1.002992e-03 5.274078e-05 
0.679837 0.003404 1.193855e-03 5.563918e-05 
0.686714 0.003438 1.185374e-03 5.177395e-05 
0.693660 0.003473 1.166755e-03 4.400910e-05 
0.700677 0.003508 1.214695e-03 3.770401e-05 
0.707765 0.003544 1.111623e-03 3.436967e-05 
0.714924 0.003580 1.214659e-03 3.263097e-05 
0.722155 0.003616 1.166255e-03 3.028488e-05 
0.729460 0.003652 1.147667e-03 2.763250e-05 
0.736839 0.003689 1.170169e-03 2.569753e-05 
0.744292 0.003727 1.220404e-03 2.456271e-05 
0.751821 0.003764 1.124263e-03 2.414096e-05 
0.759426 0.003802 1.179768e-03 2.451038e-05 
0.767108 0.003841 1.158320e-03 2.572592e-05 
0.774867 0.003880 1.161102e-03 2.751032e-05 
0.782705 0.003919 1.182560e-03 2.956136e-05 
0.790622 0.003959 1.253300e-03 3.043754e-05 
0.798620 0.003999 1.128835e-03 2.787081e-05 
0.806698 0.004039 1.210215e-03 2.388396e-05 
0.814858 0.004080 1.144231e-03 2.096417e-05 
0.823101 0.004121 1.169668e-03 1.983963e-05 
0.831426 0.004163 1.193523e-03 2.129401e-05 
0.839837 0.004205 1.146332e-03 2.550867e-05 
0.848332 0.004248 1.144922e-03 2.780382e-05 
0.856913 0.004291 1.193475e-03 2.390513e-05 
0.865581 0.004334 1.133687e-03 1.947010e-05 
0.874336 0.004378 1.173540e-03 1.930157e-05 
0.883181 0.004422 1.176467e-03 2.372563e-05 
0.892114 0.004467 1.228502e-03 2.527956e-05 
0.901138 0.004512 1.202089e-03 2.024226e-05 
0.910253 0.004558 1.173949e-03 1.726410e-05 
0.919461 0.004604 1.186249e-03 2.074223e-05 
0.928761 0.004650 1.175102e-03 2.354197e-05 
0.938156 0.004697 1.164554e-03 1.909128e-05 
0.947646 0.004745 1.197653e-03 1.624647e-05 
0.957232 0.004793 1.189201e-03 2.112058e-05 
0.966914 0.004841 1.190750e-03 2.198255e-05 
0.976695 0.004890 1.161899e-03 1.608231e-05 
0.986574 0.004940 1.170283e-03 1.671189e-05 
0.996554 0.004990 1.127608e-03 2.085691e-05 
1.006634 0.005040 1.156162e-03 1.740188e-05 
1.016817 0.005091 1.176854e-03 1.450380e-05 
1.027102 0.005143 1.175670e-03 1.980068e-05 
1.037491 0.005195 1.170151e-03 1.849866e-05 
1.047986 0.005247 1.165249e-03 1.346364e-05 
1.058587 0.005300 1.183657e-03 1.820365e-05 
